mean,std,min,max,median,iqr,skewness,kurtosis,Delta_mean,Delta_std,Theta_mean,Theta_std,Alpha_mean,Alpha_std,Beta_mean,Beta_std,Gamma_mean,Gamma_std,num_segments,zero_crossing_rate,energy_mean,energy_std,subject_id,label
-38.28993649242794,52.99321754120695,-263,104,-32.0,56.0,-0.9360413089505976,1.8682477618095552,0.47684926066529776,0.23566942924170903,0.10539063492916743,0.08878701804584568,0.03387694418353058,0.023756941564959465,0.02031673212824461,0.01704465362174085,0.0011037608318943692,0.0008579432191595079,23,8.521739130434783,760843.2608695652,311232.31099002686,30572,3
22.8876404494382,64.50701085229329,-211,248,22.5,87.0,-0.11205072810249132,0.08052503073660411,0.18480191768347803,0.12250872050077735,0.3059518431775922,0.17707909323845902,0.1437337017321248,0.1385687860870732,0.034859985855862995,0.026836580206948145,0.0019053796673441442,0.0010255699330700646,23,16.782608695652176,833929.7391304348,256858.4182954421,20423,2
2.883732291157792,41.296131276076345,-164,138,3.0,53.0,-0.007585636261120431,0.4988344288067661,0.19854995574307555,0.13327442599084155,0.10066044507435255,0.06881046799187854,0.3791459463385194,0.20368635625177586,0.14372488376880274,0.038662587215794506,0.004634308387272772,0.0020725786123668597,23,23.695652173913043,305036.17391304346,105229.11108113703,40281,4
-9.6038104543234,44.63924050657272,-125,193,-14.0,49.0,1.1306651840425512,2.7762682733729536,0.35411122400205636,0.17101411167236344,0.14555260386001806,0.10514986432673688,0.046453546268424725,0.051268884210107175,0.02863807781005628,0.022682595310466052,0.0015893629433698143,0.0015580203652656261,23,9.91304347826087,371111.3043478261,260848.4886875129,20623,2
1.7154372252076209,42.76166177460012,-139,154,2.0,57.0,-0.06114230499023389,0.0927537795280049,0.2707193389396437,0.1599039039943033,0.1526092818410452,0.09822002076622705,0.25026599239852504,0.17846487978882605,0.14451137439326214,0.08567301221133614,0.009588189157676069,0.0047185306702643886,23,22.434782608695652,326007.4347826087,99593.64940327841,50087,5
-15.779189057156815,66.73424751672681,-261,231,-18.0,83.0,0.0624205518065124,0.515883133699178,0.4813641580967951,0.2330658680521004,0.0890332291743403,0.06640942886830356,0.04923354820659255,0.062330868236310774,0.04462753238518384,0.03898134179353882,0.0034297861213348287,0.002535388640688241,23,11.478260869565217,837034.7826086957,409456.78470053535,30462,3
-5.321201758671227,27.473043232719334,-117,87,-4.0,36.0,-0.28159613516700244,0.4153528655892633,0.3240315183564032,0.22893883717483648,0.10809721840893995,0.0650342178856624,0.11230963064666122,0.07394845976929443,0.16476453610363853,0.09817388067138216,0.0118164121650988,0.005218244818062618,23,22.0,139388.8260869565,83539.18497049736,50014,5
-37.6409379579873,74.57237180575832,-355,232,-40.0,93.0,-0.029087802014149452,0.9990763711695245,0.3749779755092906,0.18624802804281243,0.10345864105387306,0.083634279278563,0.09922607234824157,0.06716698051437549,0.07933684395366596,0.0516731892602357,0.007722918571355791,0.0038715261832114145,23,14.869565217391305,1242062.4347826086,556489.2928821,30913,3
46.984611626770885,478.61557853383147,-1765,1027,187.0,504.0,-1.34707657547652,1.489461278357492,0.2842849303196165,0.10522858163938673,0.09829807041434371,0.04694038172188252,0.1330939372201975,0.06523131097098789,0.23581808320543282,0.10292632990370654,0.003167987323496884,0.0015409590954497134,23,13.956521739130435,41167915.782608695,8967432.38677224,10014,1
-41.653395212506105,65.87310188150839,-336,160,-39.0,82.0,-0.3983120901742966,0.9530227497973569,0.5753926477335229,0.2825715812208248,0.05672075319555341,0.032954835139204386,0.014990129234271107,0.011627365839246501,0.0069817263573996495,0.0066728374161080855,0.00044263467903968805,0.0003043042448145897,23,5.739130434782608,1081220.2173913044,560229.3013193605,30882,3
28.495847581827064,43.98316902133118,-165,149,36.0,46.0,-1.2230291687827217,2.2602956743629816,0.4489110646045689,0.27984049960335106,0.1207140763297479,0.10420200314167499,0.04880068870330104,0.0492552041609006,0.024682091762721983,0.021025868411941463,0.0018328148031142375,0.001621569501613524,23,6.260869565217392,488882.7826086957,96348.77919217403,30152,3
12.586712261846605,53.677975379361314,-187,204,11.0,67.0,0.07842766094528855,0.49859708616067744,0.247397694109316,0.15990683317060736,0.10783097866949054,0.0671242244475077,0.11959231086587119,0.07100361738549896,0.15408443580765613,0.0875761370218405,0.011187610111707609,0.005586711301587001,23,21.565217391304348,541075.5652173914,293265.6722448133,50017,5
-9.661455788959453,56.96211593775617,-205,194,-11.0,75.0,0.055559379006759925,0.24148372770213689,0.35458077152220335,0.21646544856364391,0.1012022442974213,0.061620559495005806,0.14569879398313873,0.09971878048741768,0.10210940648462222,0.05301045038281604,0.013767745854927736,0.006761035826747042,23,19.043478260869566,594168.695652174,191130.56902170187,30842,3
-5.372740595994138,29.401899839626214,-110,99,-6.0,39.0,0.013705513276360198,0.12638218267883472,0.3244355016694825,0.21173278308316906,0.14547006980078428,0.11043676731519679,0.129574889907388,0.08550037531557696,0.13913012498810928,0.07423018090876314,0.005853005314016994,0.0023399532267092907,23,20.434782608695652,159014.1739130435,59559.00902660003,50021,5
-12.51685393258427,31.072312468174083,-137,88,-12.0,38.0,-0.26014103510379494,0.7495912961354145,0.6074348319843048,0.29838415382893907,0.13507609576469182,0.08877713438349893,0.045701075895511575,0.033627768177353065,0.036978580261933514,0.017972569295305066,0.004379928608411357,0.002474159540250901,23,12.91304347826087,199744.52173913043,106950.18430492871,30892,3
-37.87200781631656,41.873664098285694,-201,115,-37.0,54.0,-0.1643232873099851,0.3790364546843956,0.41971657563054915,0.2223003700831475,0.2615680153657593,0.15119378403872102,0.030948378099787358,0.017659588384335737,0.021620459915248337,0.010408820764487705,0.001906232215084435,0.0009309790843393781,23,9.043478260869565,567409.304347826,151516.26189791007,30342,3
19.644357596482656,30.943777848826375,-73,118,19.0,42.0,-0.017326428852041727,-0.09123238563741332,0.5156375108929565,0.2561272360506033,0.18337527277019622,0.16753481313565058,0.04813093990782812,0.04132953706168586,0.024384984077320263,0.01311821865057256,0.0011578908321278664,0.0007440672382676147,23,10.347826086956522,239128.4347826087,107087.9061319438,30862,3
-50.07352222765022,60.78530790021594,-261,147,-49.0,81.0,-0.09722222505297307,0.05569185909313834,0.13525220419931477,0.10232408182563994,0.12185616899163296,0.05892097550503721,0.21391805535213296,0.1338520723466474,0.29919614545632134,0.13010023666678702,0.00851779533151966,0.0030229895567704906,23,18.91304347826087,1103993.608695652,267514.4973394151,40851,4
-75.08182706399609,23.107549928254002,-152,3,-75.0,32.0,0.07599642744674087,0.0010283742763954606,0.19236171012792394,0.11063241681843093,0.14462201718239884,0.08385779183416167,0.13376117687142444,0.08537243025524584,0.2628372258972382,0.08944627623987093,0.024264552448853866,0.00818459681628808,23,0.43478260869565216,1098480.652173913,113357.32028321797,50037,5
-1.589399120664387,48.57830462756979,-162,208,0.0,65.0,0.03768175622992396,0.13888501263679975,0.11973967076002953,0.08101319711143658,0.11994408751418037,0.12238177066561047,0.3613694106897799,0.21239977930063383,0.18238446997520513,0.07120627510066241,0.00660335679621688,0.0037302231580519556,23,25.217391304347824,420503.26086956525,143900.36671893852,40901,4
6.587933561309233,103.6126526488894,-425,355,9.0,118.0,-0.06389527891096293,0.6675748757723987,0.4806414107638113,0.24492863549782534,0.07969632457783765,0.06381590719580515,0.0421666229947533,0.03292889313730523,0.04395422021669858,0.05836703004831319,0.0019939182784591883,0.0031929150095478275,23,10.043478260869565,1918658.9130434783,1114383.7934782773,20603,2
-9.343673668783586,230.86423061576366,-1066,980,-2.0,324.0,0.1139874786587811,0.9257302999812809,0.44283792587967497,0.1373913601961915,0.10825117911793457,0.07616700434336805,0.10035668979205858,0.046445605769422305,0.1525012245099597,0.09958359484523158,0.004268478459948372,0.0035859823488200247,23,10.08695652173913,9502636.304347826,2287409.582668901,10524,1
-51.90229604298974,75.48962943366166,-302,278,-56.0,96.0,0.2478287383249659,0.6689538457361919,0.07839545431207448,0.06037855253788821,0.07014699189438729,0.034017475274024725,0.6144026174547528,0.329927778970602,0.07963499277712902,0.03676318835887015,0.0013705649609590648,0.00054969994717296,23,15.869565217391305,1493870.7826086956,535515.1733066472,40181,4
-73.7923790913532,64.67122428234784,-322,166,-76.0,86.0,0.12742858111113928,0.09654591504665566,0.4468392965341381,0.20619921560629736,0.11440018441915573,0.08835429982388074,0.12868939392023374,0.07153317645009044,0.13918570393700985,0.06745533502399871,0.011382231822969515,0.006760012023848631,23,9.521739130434783,1713727.4782608696,361343.5263664553,30762,3
-5.74523693209575,54.49286844902442,-206,179,-6.0,69.0,0.05989206697046858,0.2962396700104648,0.210140654947707,0.13374766567848634,0.07704005879827336,0.06409108588714314,0.13713316664327405,0.12139781648594739,0.36264417590327275,0.1945084713989376,0.015162348255830644,0.006204055231219605,23,29.434782608695652,534441.5217391305,180292.42952658152,40811,4
-3.0737664875427453,57.78406758496321,-254,175,1.0,77.0,-0.30292974811188855,0.3374120488364256,0.23538174330665224,0.1705150077281504,0.0881594942482677,0.06014225657627157,0.32647671361700564,0.20036962151124318,0.11154137463014883,0.06643169651876392,0.003989701269250686,0.0017134201498694285,23,19.304347826086957,596023.4782608695,261906.35854954785,40210,4
27.633365901319003,42.31036800129436,-128,236,27.0,54.0,0.10729893470498869,0.9656109998666538,0.41360884371814244,0.26555522551404886,0.19068477429606862,0.13210948798665442,0.04662449910422583,0.03870689723767552,0.042158701577659066,0.022562305125741984,0.004084210452885943,0.0023781122521395488,23,11.347826086956522,454571.0869565217,216434.04709657197,30813,3
-7.6130923302393745,75.25017895586602,-309,201,-7.0,101.0,-0.2985920692716834,0.7003163210323349,0.5533181485504747,0.24001841334547191,0.08530301487154691,0.057604590949327704,0.01589772617361675,0.014446271093038077,0.005578525183517985,0.004097019736014456,0.00022781086816487108,0.00019482685316900858,23,7.521739130434782,1018257.6521739131,753997.5669839426,30652,3
-18.483390327308257,103.15260436666806,-352,317,-21.0,144.0,0.1302923605591065,-0.15028759836999273,0.062482519163498076,0.054303848411824486,0.0620515050823943,0.040555030557928966,0.750273341519552,0.21158202472998044,0.07496765122237686,0.03755075590124344,0.001883763388194993,0.0009479196019789527,23,21.956521739130434,1954813.0,595943.7014793173,40101,4
-5.580117244748412,60.3021808035078,-205,292,-5.0,77.0,0.08681292832131443,0.5030670646032016,0.166563817582438,0.13732452079630333,0.10800844656515757,0.09958180389939986,0.13532737733686415,0.08193083407842455,0.3404818111781786,0.16853520334058822,0.009905730311906898,0.0036678338884699986,23,28.0,652813.3478260869,243678.01911335674,40681,4
-52.18392769907181,57.53789877479294,-242,206,-51.0,75.0,0.12377595258996943,0.30938487862861885,0.1109294594821664,0.11141411814500747,0.06732868065548714,0.037816424698047024,0.5178769264578488,0.27979482015584783,0.12276760549704344,0.04421064288789557,0.005446623658654279,0.003720894965258729,23,16.304347826086957,1074011.4347826086,251570.28961838983,40951,4
-50.315828041035665,66.98943517158105,-298,259,-47.0,85.0,-0.170972268735024,0.42258450015951343,0.12877497333932295,0.088468293413496,0.1352783794345121,0.10849070252130545,0.20369162189678497,0.13754852172889528,0.2977506852744223,0.1827998832863157,0.007371355943248143,0.0029979329109511153,23,20.0,1249429.5217391304,398648.10101346386,40751,4
-7.706399609184172,362.09625565805743,-895,1793,-89.0,333.0,1.448758371578222,2.3797391319545973,0.10375752642829139,0.05434189887433961,0.22401281622262953,0.11472517166244026,0.18977383704035658,0.08238694377713696,0.33232671559508575,0.11936498608410644,0.008362273607225143,0.003169459876070888,23,17.956521739130434,23348809.47826087,4961448.436781873,10104,1
-17.019296531509525,38.40577795152761,-182,136,-16.0,44.0,-0.0223331019080216,1.4112310878179093,0.5537251444156029,0.28221103708728545,0.18881525486847273,0.13946274475925924,0.0358169283988243,0.030175391717753054,0.023894520829602986,0.015650912579610265,0.0012449866466736146,0.0008651109796015442,23,11.347826086956522,314109.52173913043,144061.59516252507,20515,2
-21.399853444064483,143.1751521440724,-764,647,-15.0,167.0,-0.5034890645354069,2.1272321182589184,0.4469583047812525,0.18737756801536057,0.13196263709536507,0.09064170764359798,0.095283124139848,0.08984267277573099,0.09559474342363943,0.10234427889414346,0.006791273381390498,0.010604006429985704,23,9.130434782608695,3730359.8695652173,1805745.0199222313,20203,2
3.936980947728383,45.083485877294315,-161,165,2.0,59.0,0.16893155307678043,0.20027901720644392,0.26783093664160024,0.12525220119330627,0.14130451595831686,0.09066988062105229,0.21644134673253568,0.15596757732552496,0.1526543163389448,0.04886299101865111,0.019356387696773142,0.00895236837913177,23,24.26086956521739,364547.652173913,154143.17979316693,50084,5
-40.60454323400098,191.21102037416546,-773,607,11.5,208.0,-0.9969302922193131,0.8724794045854676,0.2214700281698675,0.11776725487409707,0.14185320876568538,0.07649046959919747,0.14158048621702501,0.05632386468829409,0.2749586177612396,0.08303379522255624,0.0026085732123962914,0.0009866583136469275,23,16.956521739130434,6801448.217391305,1411139.3960714696,10217,1
